"COUNTRY","Country","ISC11A","ISCED 2011 A education level","SEX","Gender","AGE","Age","FIELD","Field","MEASURE","Measure","INDICATOR","INDICATOR","YEAR","Reference year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"E22","European Union 22 members in OECD","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2017","2017",,,"0","Units",,,46.843014,,
"E22","European Union 22 members in OECD","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2018","2018",,,"0","Units",,,46.565097,,
"E22","European Union 22 members in OECD","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2019","2019",,,"0","Units",,,45.829106,,
"E22","European Union 22 members in OECD","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2020","2020",,,"0","Units",,,45.67425,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2005","2005",,,"0","Units",,,12.844431,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2006","2006",,,"0","Units",,,13.480192,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2007","2007",,,"0","Units",,,13.692096,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2008","2008",,,"0","Units",,,14.300379,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2009","2009",,,"0","Units",,,14.66682,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2010","2010",,,"0","Units",,,15.445285,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2011","2011",,,"0","Units",,,17.25703,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2012","2012",,,"0","Units",,,18.534111,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2013","2013",,,"0","Units",,,19.307142,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2014","2014",,,"0","Units",,,21.7169,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2015","2015",,,"0","Units",,,22.857506,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2016","2016",,,"0","Units",,,23.847389,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2017","2017",,,"0","Units",,,24.039421,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2018","2018",,,"0","Units",,,24.984337,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2019","2019",,,"0","Units",,,26.284128,,
"PRT","Portugal","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2020","2020",,,"0","Units",,,28.164339,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2005","2005",,,"0","Units",,,17.083904,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2006","2006",,,"0","Units",,,17.699047,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2007","2007",,,"0","Units",,,18.048761,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2008","2008",,,"0","Units",,,19.197906,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2009","2009",,,"0","Units",,,19.86219,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2010","2010",,,"0","Units",,,20.121918,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2011","2011",,,"0","Units",,,21.124001,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2012","2012",,,"0","Units",,,22.046715,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2013","2013",,,"0","Units",,,22.505821,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2014","2014",,,"0","Units",,,23.356073,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2015","2015",,,"0","Units",,,24.242552,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2016","2016",,,"0","Units",,,23.713329,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2017","2017",,,"0","Units",,,24.054041,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2018","2018",,,"0","Units",,,25.101177,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2019","2019",,,"0","Units",,,25.981535,,
"HUN","Hungary","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2020","2020",,,"0","Units",,,27.203154,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2005","2005",,,"0","Units",,,29.709032,"b","Series break"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2006","2006",,,"0","Units",,,34.191841,"b","Series break"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2007","2007",,,"0","Units",,,35.536041,"b","Series break"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2008","2008",,,"0","Units",,,35.216167,"b","Series break"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2009","2009",,,"0","Units",,,36.984959,"b","Series break"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2010","2010",,,"0","Units",,,38.187191,"b","Series break"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2011","2011",,,"0","Units",,,39.412373,"b","Series break"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2012","2012",,,"0","Units",,,40.977753,"b","Series break"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2013","2013",,,"0","Units",,,41.891979,"b","Series break"
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2014","2014",,,"0","Units",,,42.217449,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2015","2015",,,"0","Units",,,44.197987,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2016","2016",,,"0","Units",,,45.766762,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2017","2017",,,"0","Units",,,45.744305,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2018","2018",,,"0","Units",,,45.781677,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2019","2019",,,"0","Units",,,47.189125,,
"GBR","United Kingdom","L5T8","Tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2020","2020",,,"0","Units",,,49.39045,,
"HUN","Hungary","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2005","2005",,,"0","Units",,,59.306282,,
"HUN","Hungary","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2006","2006",,,"0","Units",,,60.374454,,
"HUN","Hungary","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2007","2007",,,"0","Units",,,61.157066,,
"HUN","Hungary","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2008","2008",,,"0","Units",,,60.505455,,
"HUN","Hungary","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2009","2009",,,"0","Units",,,60.712025,,
"HUN","Hungary","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2010","2010",,,"0","Units",,,61.170437,,
"HUN","Hungary","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2011","2011",,,"0","Units",,,60.643833,,
"HUN","Hungary","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2012","2012",,,"0","Units",,,60.073402,,
"HUN","Hungary","L3T4","Upper secondary or post-secondary non-tertiary education","T","Total","Y25T64","25-64 years","T","Total","VALUE","Value","NEAC_SHARE_EA","Share of population by educational attainment","2013","2013",,,"0","Units",,,59.988312,,
